citation_key,arxiv_id,title,year,categories,published,decision,reason,pass2_evidence,dossiers,formal_supersession,review_status,url
Zhang2026BadllmTgBackdoor,2603.15692,BadLLM-TG: A Backdoor Defender powered by LLM Trigger Generator,2026,cs.CR;cs.AI,2026-03-16T03:31:54Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.15692
Huang2026TwoDimensionalFramework,2605.13850,A Two-Dimensional Framework for AI Agent Design Patterns: Cognitive Function and Execution Topology,2026,cs.AI;cs.MA;cs.SE,2026-03-16T04:01:01Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2605.13850
Cui2026PcodetransTranslateDecompiled,2603.14855,PCodeTrans: Translate Decompiled Pseudocode to Compilable and Executable Equivalent,2026,cs.SE;cs.AI,2026-03-16T05:54:24Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.14855
Zhang2026ArchitectureAgnosticFeature,2603.14860,Architecture-Agnostic Feature Synergy for Universal Defense Against Heterogeneous Generative Threats,2026,cs.CR;cs.AI,2026-03-16T05:59:40Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.14860
Mosievskiy2026FineTuningRoberta,2603.14911,Fine-tuning RoBERTa for CVE-to-CWE Classification: A 125M Parameter Model Competitive with LLMs,2026,cs.CR;cs.CL,2026-03-16T07:15:57Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security,no,adjudicated,https://arxiv.org/abs/2603.14911
Krupp2026ThisIsTaking,2603.15699,This Is Taking Too Long -- Investigating Time as a Proxy for Energy Consumption of LLMs,2026,cs.PF;cs.AI;cs.SE,2026-03-16T08:26:57Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2603.15699
Wang2026RethinkingLlmWatermark,2603.14968,Rethinking LLM Watermark Detection in Black-Box Settings: A Non-Intrusive Third-Party Framework,2026,cs.CR;cs.CL,2026-03-16T08:28:48Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2603.14968
Li2026TrifusionLlmPrior,2603.15004,TriFusion-LLM: Prior-Guided Multimodal Fusion with LLM Arbitration for Fine-grained Code Clone Detection,2026,cs.SE,2026-03-16T09:08:07Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.15004
Schuler2026BeyondMonolithicModels,2603.15087,Beyond Monolithic Models: Symbolic Seams for Composable Neuro-Symbolic Architectures,2026,cs.SE,2026-03-16T10:41:01Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.15087
Sovrano2026IllocutionaryExplanationPlanning,2604.06211,Illocutionary Explanation Planning for Source-Faithful Explanations in Retrieval-Augmented Language Models,2026,cs.CL;cs.AI;cs.SE,2026-03-16T11:10:29Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2604.06211
Xu2026FromStorageSteering,2603.15125,From Storage to Steering: Memory Control Flow Attacks on LLM Agents,2026,cs.CR,2026-03-16T11:21:30Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.15125
Zhang2026SeeIsNot,2603.15159,To See is Not to Master: Teaching LLMs to Use Private Libraries for Code Generation,2026,cs.SE;cs.AI;cs.CL,2026-03-16T11:53:39Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.15159
Zhang2026SimpleIsBetter8956309,2603.15202,Simple is Better: Multiplication May Be All You Need for LLM Request Scheduling,2026,cs.DC;cs.OS,2026-03-16T12:43:32Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2603.15202
Peng2026SemagSelfEvolutionary,2603.15707,SEMAG: Self-Evolutionary Multi-Agent Code Generation,2026,cs.SE;cs.AI,2026-03-16T13:24:55Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software;software-for-llm,no,adjudicated,https://arxiv.org/abs/2603.15707
Jost2026ImpactAiAssisted,2603.15298,The Impact of AI-Assisted Development on Software Security: A Study of Gemini and Developer Experience,2026,cs.SE;cs.HC,2026-03-16T13:59:06Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;llm-software,no,adjudicated,https://arxiv.org/abs/2603.15298
Brett2026SkillsStructuredKnowledge,2603.15372,SKILLS: Structured Knowledge Injection for LLM-Driven Telecommunications Operations,2026,cs.SE;cs.AI;cs.CR,2026-03-16T14:48:53Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.15372
Dziemian2026HowVulnerableAre,2603.15714,How Vulnerable Are AI Agents to Indirect Prompt Injections? Insights from a Large-Scale Public Competition,2026,cs.CR;cs.AI,2026-03-16T14:49:36Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.15714
Bombarda2026FormalizingValidatingProperties,2603.15375,Formalizing and validating properties in Asmeta with Large Language Models (Extended Abstract),2026,cs.SE,2026-03-16T14:50:39Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.15375
Pan2026SfcotSaferChain,2603.15397,SFCoT: Safer Chain-of-Thought via Active Safety Evaluation and Calibration,2026,cs.CR;cs.AI,2026-03-16T15:13:21Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.15397
Han2026SweSkillsBench,2603.15401,SWE-Skills-Bench: Do Agent Skills Actually Help in Real-World Software Engineering?,2026,cs.SE;cs.AI,2026-03-16T15:16:31Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.15401
Wang2026TrinityguardUnifiedFramework,2603.15408,TrinityGuard: A Unified Framework for Safeguarding Multi-Agent Systems,2026,cs.CR;cs.AI;cs.CL;cs.LG;cs.MA,2026-03-16T15:20:38Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;software-for-llm,no,adjudicated,https://arxiv.org/abs/2603.15408
Sounack2026CodeSharingPrediction,2604.06212,Code Sharing In Prediction Model Research: A Scoping Review,2026,cs.SE;cs.AI;cs.CL,2026-03-16T15:21:49Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2604.06212
Khattar2026AmplificationEffectsTest,2603.15417,Amplification Effects in Test-Time Reinforcement Learning: Safety and Reasoning Vulnerabilities,2026,cs.LG;cs.AI;cs.CL;cs.CR,2026-03-16T15:28:59Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;llm-software,no,adjudicated,https://arxiv.org/abs/2603.15417
Zhan2026HearthnetEdgeMulti,2604.09618,HearthNet: Edge Multi-Agent Orchestration for Smart Homes,2026,cs.DC;cs.AI;cs.CR,2026-03-16T15:29:37Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,software-for-llm,no,adjudicated,https://arxiv.org/abs/2604.09618
Zhang2026AgentwormSelfPropagating,2603.15727,AgentWorm: Self-Propagating Attacks Across LLM Agent Ecosystems,2026,cs.CR;cs.AI;cs.LG;cs.MA;cs.SE,2026-03-16T17:55:43Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-security;software-for-llm,no,adjudicated,https://arxiv.org/abs/2603.15727
Zhang2026EvolvingContextualSafety,2603.15800,Evolving Contextual Safety in Multi-Modal Large Language Models via Inference-Time Self-Reflective Memory,2026,cs.CV;cs.CL;cs.CR,2026-03-16T18:32:26Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2603.15800
Bansal2026VibepassCanVibe,2603.15921,VIBEPASS: Can Vibe Coders Really Pass the Vibe Check?,2026,cs.SE;cs.AI,2026-03-16T21:14:28Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.15921
Sehgal2026FormulacodeEvaluatingAgentic,2603.16011,FormulaCode: Evaluating Agentic Optimization on Large Codebases,2026,cs.SE;cs.AI;cs.CL,2026-03-16T23:40:19Z,exclude,a formal-ledger venue version supersedes this preprint identity/title,formal-supersession,,yes,adjudicated,https://arxiv.org/abs/2603.16011
Zhao2026TowardReliableScientific,2603.16057,Toward Reliable Scientific Visualization Pipeline Construction with Structure-Aware Retrieval-Augmented LLMs,2026,cs.GR;cs.HC;cs.SE,2026-03-17T01:52:11Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.16057
Zhang2026ResourceConsumptionThreats,2603.16068,Resource Consumption Threats in Large Language Models,2026,cs.CR;cs.AI;cs.CL,2026-03-17T02:35:04Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.16068
Wang2026NanozkPrivacyPreserving,2603.18046,NanoZK: Privacy-Preserving Verifiable Inference for Large Language Models via Layerwise Zero-Knowledge Proofs,2026,cs.LG;cs.AI;cs.CR,2026-03-17T04:14:45Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.18046
Cai2026SweQaPro,2603.16124,SWE-QA-Pro: A Representative Benchmark and Scalable Training Recipe for Repository-Level Code Understanding,2026,cs.SE;cs.AI;cs.CL,2026-03-17T05:12:48Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.16124
An2026DialectAgnosticSql,2603.16155,Dialect-Agnostic SQL Parsing via LLM-Based Segmentation,2026,cs.DB;cs.SE,2026-03-17T06:18:37Z,exclude,publication/acceptance metadata makes this supplementary or off-ledger rather than frontier,publication-metadata-review,,no,adjudicated,https://arxiv.org/abs/2603.16155
Galdino2026HumanCentredArchitecture,2603.16325,A Human-Centred Architecture for Large Language Models-Cognitive Assistants in Manufacturing within Quality Management Systems,2026,cs.SE;cs.AI,2026-03-17T09:58:34Z,candidate,LLM is explicit in the title but the dossier object appears only in the abstract; manual primary-object review required,needs-primary-object-review,,no,needs-primary-object-review,https://arxiv.org/abs/2603.16325
Haar2026BeyondGradingAccuracy,2603.16357,Beyond Grading Accuracy: Exploring Alignment of TAs and LLMs,2026,cs.CY;cs.SE,2026-03-17T10:40:35Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.16357
Liu2026RotatedRobustnessTraining,2603.16382,Rotated Robustness: A Training-Free Defense against Bit-Flip Attacks on Large Language Models,2026,cs.CR,2026-03-17T11:11:17Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.16382
Gurgul2026StateGenerativeAi,2603.16975,The State of Generative AI in Software Development: Insights from Literature and a Developer Survey,2026,cs.SE;cs.AI;cs.CY;cs.ET;cs.HC,2026-03-17T12:59:59Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.16975
Gong2026TraceEvaluatingExecution,2603.16479,TRACE: Evaluating Execution Efficiency of LLM-Based Code Translation,2026,cs.SE,2026-03-17T13:05:54Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.16479
Yang2026IquestCoderV1,2603.16733,IQuest-Coder-V1 Technical Report,2026,cs.AI;cs.CL;cs.SE,2026-03-17T16:15:31Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.16733
Yang2026Incoder32BCode,2603.16790,InCoder-32B: Code Foundation Model for Industrial Scenarios,2026,cs.SE;cs.AI,2026-03-17T17:01:35Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.16790
Santos2026LlmUseCheating,2603.17060,"LLM Use, Cheating, and Academic Integrity in Software Engineering Education",2026,cs.CY;cs.SE,2026-03-17T18:48:33Z,include,title names a dossier research object and the title/abstract lead establishes the LLM or agentic method,title-and-abstract,llm-software,no,adjudicated,https://arxiv.org/abs/2603.17060
Ghosh2026EndEndFramework,2603.17100,An End-to-End Framework for Functionality-Embedded Provenance Graph Construction and Threat Interpretation,2026,cs.CR;cs.LG,2026-03-17T19:40:05Z,exclude,LLM/foundation-model mention is background or the primary research object falls outside the dossiers,title-and-abstract,,no,adjudicated,https://arxiv.org/abs/2603.17100
